"id","number","sponsor_politician_id","parliament_number","privatemember","passed"
7758,"C-230",202,42,True,0
7764,"C-235",15,42,True,0
7852,"C-298",616,42,True,0
7854,"C-299",295,42,True,0
7871,"C-311",9315,42,True,0
7890,"C-320",440,42,True,0
7747,"C-221",189,42,True,0
7843,"C-293",616,42,True,0
7851,"C-297",616,42,True,0
7751,"C-224",1515,42,True,0
7811,"C-266",28,42,True,0
7804,"C-261",440,42,True,0
7806,"C-262",8606,42,True,0
7809,"C-265",8517,42,True,0
7719,"C-203",2703,42,True,0
7826,"C-278",113,42,True,0
7827,"C-279",10483,42,True,0
7829,"C-281",10581,42,True,0
7830,"C-282",616,42,True,0
7831,"C-283",616,42,True,0
7842,"C-292",9791,42,True,0
7878,"C-315",46,42,True,0
7884,"C-317",260,42,True,0
7887,"C-318",10150,42,True,0
7889,"C-319",440,42,True,0
7761,"C-232",580,42,True,0
7750,"C-223",9985,42,True,0
7812,"C-267",28,42,True,0
2209,"C-1",132,42,False,0
7892,"C-32",10273,42,False,0
7807,"C-263",146,42,True,0
7808,"C-264",8517,42,True,0
7823,"C-275",10162,42,True,0
7850,"C-296",616,42,True,0
7862,"C-305",9946,42,True,0
7838,"C-288",8333,42,True,0
7877,"C-314",10345,42,True,0
7717,"C-201",8491,42,True,0
7821,"C-273",46,42,True,0
1822,"C-2",81,40,False,1
1824,"C-4",2,40,False,1
1883,"C-10",425,40,False,1
1887,"C-14",212,40,False,1
1897,"C-24",81,40,False,1
1898,"C-25",212,40,False,1
1902,"C-29",246,40,False,1
1906,"C-33",285,40,False,1
1911,"C-38",236,40,False,1
1912,"C-39",277,40,False,1
1914,"C-41",277,40,False,1
1924,"C-51",425,40,False,1
1935,"C-62",425,40,False,1
1937,"C-64",287,40,False,1
2279,"C-40",102,40,False,1
2221,"C-14",417,40,False,1
2210,"C-13",102,40,False,1
2190,"C-9",425,40,False,1
2240,"C-24",277,40,False,1
2183,"C-2",295,40,False,1
2235,"C-21",212,40,False,1
2247,"C-28",417,40,False,1
2251,"C-31",102,40,False,1
2257,"C-34",208,40,False,1
2263,"C-36",618,40,False,1
2289,"C-44",81,40,False,1
2290,"C-45",81,40,False,1
2310,"C-47",425,40,False,1
2322,"C-48",212,40,False,1
2238,"C-22",212,40,False,1
2287,"C-42",401,40,False,1
2347,"C-55",407,40,False,1
2358,"C-58",81,40,False,1
2373,"C-59",287,40,False,1
2389,"C-61",414,40,False,1
2303,"C-23A",287,40,False,1
2250,"C-30",212,40,False,1
2184,"C-3",277,40,False,1
2187,"C-6",81,40,False,1
2188,"C-7",81,40,False,1
2192,"C-11",152,40,False,1
1825,"C-5",277,40,False,1
1880,"C-7",401,40,False,1
1889,"C-16",236,40,False,1
1890,"C-17",236,40,False,1
1891,"C-18",295,40,False,1
1921,"C-48",287,40,False,1
1885,"C-12",287,40,False,1
1894,"C-21",287,40,False,1
1895,"C-22",287,40,False,1
1823,"C-3",401,40,False,1
1922,"C-49",287,40,False,1
1923,"C-50",102,40,False,1
7248,"C-42",287,41,False,1
7603,"C-45",417,41,False,1
7410,"C-6",401,41,False,1
7589,"C-42",408,41,False,1
7584,"C-41",424,41,False,1
7394,"C-2",6,41,False,1
7622,"C-51",408,41,False,1
7676,"C-67",417,41,False,1
7398,"C-3",579,41,False,1
7419,"C-10",177,41,False,1
7675,"C-66",417,41,False,1
2778,"C-217",286,41,True,1
7585,"C-627",8997,41,True,1
7408,"C-5",998,41,False,1
7411,"C-7",601,41,False,1
7412,"C-8",208,41,False,1
7403,"C-4",425,41,False,1
7608,"C-46",581,41,False,1
7609,"C-47",177,41,False,1
7413,"C-9",8436,41,False,1
7464,"C-13",177,41,False,1
7428,"C-12",408,41,False,1
7592,"C-43",998,41,False,1
6422,"C-19",287,41,False,1
7593,"C-44",408,41,False,1
7633,"C-54",417,41,False,1
7634,"C-55",417,41,False,1
7469,"C-14",177,41,False,1
7470,"C-555",558,41,True,1
7654,"C-59",998,41,False,1
7314,"C-479",456,41,True,1
7477,"C-16",8436,41,False,1
7474,"C-15",8436,41,False,1
7478,"C-17",6,41,False,1
2810,"C-247",578,41,True,1
6338,"C-266",8823,41,True,1
6401,"C-321",291,41,True,1
6497,"C-394",877,41,True,1
7481,"C-19",417,41,False,1
7482,"C-18",246,41,False,1
7235,"C-428",548,41,True,1
7265,"C-452",442,41,True,1
7333,"C-489",300,41,True,1
7346,"C-501",446,41,True,1
7257,"C-444",610,41,True,1
7371,"C-525",412,41,True,1
7505,"C-25",8436,41,False,1
7526,"C-586",64,41,True,1
7506,"C-26",177,41,False,1
7532,"C-591",458,41,True,1
7508,"C-27",8361,41,False,1
7626,"C-52",579,41,False,1
7489,"C-20",424,41,False,1
7492,"C-21",417,41,False,1
7511,"C-28",417,41,False,1
7512,"C-29",417,41,False,1
7666,"C-61",618,41,False,1
7496,"C-22",998,41,False,1
7537,"C-34",8436,41,False,1
7670,"C-63",8436,41,False,1
7498,"C-23",233,41,False,1
7515,"C-30",246,41,False,1
7500,"C-24",8700,41,False,1
7520,"C-31",998,41,False,1
7673,"C-64",581,41,False,1
7541,"C-35",177,41,False,1
7524,"C-32",177,41,False,1
7690,"C-72",618,41,False,1
7282,"C-462",113,41,True,1
7559,"C-36",177,41,False,1
7560,"C-37",295,41,False,1
7563,"C-38",417,41,False,1
7564,"C-39",417,41,False,1
2762,"C-2",212,41,False,1
7571,"C-40",618,41,False,1
7373,"C-63",417,41,False,1
2791,"C-6",579,41,False,1
2767,"C-3",425,41,False,1
2813,"C-8",417,41,False,1
2812,"C-9",417,41,False,1
6350,"C-10",212,41,False,1
6371,"C-11",448,41,False,1
6398,"C-13",425,41,False,1
6412,"C-15",177,41,False,1
6413,"C-16",177,41,False,1
6416,"C-18",246,41,False,1
6424,"C-20",606,41,False,1
6433,"C-22",95,41,False,1
6435,"C-23",424,41,False,1
6436,"C-24",424,41,False,1
6442,"C-25",425,41,False,1
6447,"C-26",212,41,False,1
6448,"C-27",95,41,False,1
6463,"C-28",425,41,False,1
6476,"C-29",417,41,False,1
6502,"C-31",152,41,False,1
6507,"C-32",212,41,False,1
6526,"C-33",579,41,False,1
6547,"C-419",1823,41,True,1
6528,"C-34",417,41,False,1
6529,"C-35",417,41,False,1
6530,"C-36",212,41,False,1
6543,"C-37",212,41,False,1
6546,"C-38",425,41,False,1
7230,"C-39",579,41,False,1
7238,"C-40",417,41,False,1
7239,"C-41",417,41,False,1
7249,"C-43",152,41,False,1
7255,"C-44",102,41,False,1
7269,"C-45",425,41,False,1
7271,"C-46",425,41,False,1
7283,"C-47",95,41,False,1
7290,"C-48",425,41,False,1
7294,"C-50",417,41,False,1
7295,"C-51",287,41,False,1
7296,"C-52",545,41,False,1
7301,"C-53",212,41,False,1
7305,"C-55",212,41,False,1
7324,"C-58",417,41,False,1
7325,"C-59",417,41,False,1
7345,"C-60",425,41,False,1
7362,"C-62",8436,41,False,1
7374,"C-64",417,41,False,1
6361,"C-288",704,41,True,1
6367,"C-293",1037,41,True,1
6377,"C-299",9152,41,True,1
6378,"C-300",396,41,True,1
6382,"C-304",455,41,True,1
6387,"C-309",611,41,True,1
6389,"C-311",9172,41,True,1
6391,"C-313",418,41,True,1
6467,"C-370",46,41,True,1
6484,"C-383",202,41,True,1
7254,"C-442",9187,41,True,1
7844,"C-19",44,42,False,1
7788,"C-10",572,42,False,1
7797,"C-13",9265,42,False,1
7881,"C-29",10201,42,False,1
7805,"C-15",10201,42,False,1
7845,"C-20",44,42,False,1
7723,"C-3",44,42,False,1
7800,"C-14",10273,42,False,1
7901,"C-35",44,42,False,1
7875,"C-26",10201,42,False,1
7785,"C-8",44,42,False,1
7786,"C-9",44,42,False,1
7789,"C-11",16,42,False,1
7716,"C-2",10201,42,False,1
6388,"C-310",268,41,True,1
909,"C-488",301,37,True,0
812,"C-431",216,37,True,0
711,"C-328",128,37,True,0
702,"C-319",128,37,True,0
606,"C-216",2934,37,True,0
1496,"C-349",189,39,True,0
1007,"C-59",98,38,False,0
943,"C-522",25,37,True,0
197,"C-41",2820,37,False,0
797,"C-415",4458,37,True,0
942,"C-521",25,37,True,0
544,"C-10",5142,37,False,0
545,"C-11",4533,37,False,0
871,"C-21",121,37,False,0
614,"C-224",128,37,True,0
731,"C-349",4405,37,True,0
1206,"C-378",131,38,True,0
1644,"C-4",414,39,False,0
2119,"C-432",578,40,True,0
2049,"C-362",578,40,True,0
2827,"C-264",80,41,True,0
7261,"C-448",9240,41,True,0
7770,"C-241",9802,42,True,0
7915,"C-333",9899,42,True,0
7803,"C-260",440,42,True,0
7815,"C-270",573,42,True,0
7853,"C-23",121,42,False,0
7744,"C-219",10055,42,True,0
7768,"C-239",9263,42,True,0
7836,"C-287",146,42,True,0
